company_id,date,End of month account balance,Monthly average account balance,Monthly minimum balance,Maximum monthly balance,Account balance at the end of last month,Last month's average account balance,Last month's minimum balance,Last month's maximum balance
1000032,202210,4038851,4017555,3199646,7033023,4141871,4240046,2955622,7605956
1000032,202211,4250140,4068393,2203873,7756181,3869924,4110360,2107207,8524869
1000032,202212,4969673,5195361,3577507,14653459,5221201,4737718,3581339,15955427
1000032,202301,5401520,5252035,3709745,5999485,4866207,5468257,3983829,6582271
1000032,202302,4630176,4825711,4033517,13764427,4451391,4712938,4411259,12429955
1000032,202303,4099937,4069553,2472002,12147609,4103183,3923281,2539967,12705055
1000032,202304,4155446,4357202,2526234,12435947,4053240,4785666,2450793,11871227
1000032,202305,4900070,4926558,3256285,9827176,4711393,5015629,3382272,10545774
1000032,202306,3078217,3210836,1838766,9022983,3281893,3346152,1778539,9589145
1000032,202307,4700022,4467534,2592877,8702741,5108766,4491056,2657944,8569892
1000032,202308,4005128,4104550,3376186,4605734,4304481,4326173,3203167,4581103
1000032,202309,5159453,5367405,3731887,7874664,5182599,5638000,3557972,7504699
1000032,202310,3314428,3195015,2799183,9598791,3569084,3295431,2561378,9193345
1000032,202311,4617436,4430949,3843802,5199939,5006096,4872043,3782409,5700354
1000032,202312,4335292,4302592,2656740,9266204,4256596,4267993,2719531,9986842
1000032,202401,4759845,4966269,3422780,5919548,4553692,5171070,3620476,5554748
1000032,202402,3240393,3254127,1728059,5327703,2980037,3447928,1835319,5088515
1000032,202403,4595811,4608429,3980435,5824622,4576593,4494171,4372463,5368726
1000032,202404,4547136,4383951,3008863,12427797,4953010,4346402,2760785,13642914
1000032,202405,4544966,4318076,2988180,10103615,4600330,4723255,2984078,10926473
1000032,202406,4657655,4802107,2892879,13106651,4813744,4352909,2905245,13243217
1000032,202407,4849681,4649667,3318469,11677406,4474203,4496502,3520585,12127904
1000032,202408,5187848,5257287,3116359,15277980,4817974,5242790,2970736,16035605
1000032,202409,3779706,3936418,2456585,7819333,3752849,3543929,2245010,7356133
1000032,202410,5240631,5087946,4297206,12124462,5713613,5494093,4137142,13178481
1000032,202411,4380767,4453169,3652255,9615725,4258792,4262791,4005740,9667155
1000032,202412,3272506,3134634,2034428,6610772,3519569,2982732,2196954,6071930
1000032,202501,3223809,3257257,2216709,8727891,2978985,3465933,2170267,8548240
1000032,202502,3949202,3816481,3354957,9180306,4041626,3647016,3607432,9366935
1000032,202503,5134981,5256142,2675681,13466453,5238310,5421839,2425641,13070063
1000032,202504,4931810,4833781,4219942,12793566,5286776,5144596,4063132,13303272
1000032,202505,5144764,5125929,3023442,7526716,4633700,5425772,3160592,8101832
1000032,202506,4430795,4474850,3417984,10347283,4156025,4727187,3227569,10909951
1000032,202507,4228007,4089021,3099216,6254622,3990974,3752607,2912265,6433076
1000032,202508,3457729,3541280,2493632,7635733,3768901,3243704,2674074,7654299
1000032,202509,3933295,3855667,3318694,9389270,3660869,3706660,3395657,8928188
1000032,202510,4211747,4280133,2276991,12613115,3821707,3882892,2499691,12499461
1000033,202101,1857058,1793599,1186309,2150528,1869857,1793753,1099630,2061475
1000033,202102,2052358,2090966,1468053,2613391,2064080,2046964,1425810,2840245
1000033,202103,2611004,2513923,2152813,3254226,2790665,2542594,2071528,3519322
1000033,202104,2814332,2793324,1650823,5225894,3066980,2680914,1776329,4866171
1000033,202105,3202950,3121981,2630172,8523107,3227641,3113085,2501449,9073052
1000033,202106,3106442,3183598,2049802,8398909,3373592,3078376,1989726,8739761
1000033,202107,2676601,2612907,1540559,6692201,2797133,2453628,1430511,7328243
1000033,202108,2349182,2438854,1887789,6587267,2238563,2511710,1991768,6538925
1000033,202109,2667151,2771655,1430551,4569986,2895683,2867795,1355505,4773052
1000033,202110,2888285,2800608,2038860,3660883,2985009,2985017,1862833,3673977
1000033,202111,1901050,1922692,999097,2301203,1868388,2066798,986130,2103023
1000033,202112,2332401,2236240,1498724,6341919,2416480,2327685,1466189,5767042
1000033,202201,2968397,2936200,2197892,7384864,2909808,3046306,2056175,6826732
1000033,202202,2293829,2342761,1657168,5567969,2116829,2135040,1535729,5341008
1000033,202203,2572017,2613020,1702320,4489160,2684660,2409089,1837333,4272884
1000033,202204,2595536,2627902,1743211,4728599,2763772,2792178,1592543,4944532
1000033,202205,1998898,1955430,1180764,5837613,2090370,1850990,1086140,6089707
1000033,202206,2261878,2234288,1543399,2762271,2139336,2169746,1464700,3022694
1000033,202207,2220862,2132681,1957249,5707815,2423686,1981387,2134512,5491364
1000033,202208,1764738,1803389,1482699,2979413,1597177,1693437,1359748,3240678
1000033,202209,1761771,1762456,983232,2068678,1702816,1859538,1045375,2115368
1000033,202210,2956406,3018125,1513420,7423190,2814553,2874377,1632087,7416225
1000033,202211,2129966,2076491,1860333,3682141,1937470,2055325,1814891,3805744
1000033,202212,2492434,2448676,1771372,6161496,2445441,2278087,1698354,6411351
1000033,202301,2167920,2131979,1550355,5299574,2221300,2207847,1605354,4951846
1000033,202302,3117635,2969778,2532414,6597212,3356167,3105360,2635044,6929336
1000033,202303,2109589,2076056,1320340,5436429,2316197,2018629,1394273,5681256
1000033,202304,2361622,2433251,1636044,5204950,2507140,2571823,1744208,5722876
1000033,202305,3017111,3136980,2677580,4961970,2998212,2973798,2553552,5370784
1000033,202306,2971550,2976963,2284704,7413479,3104499,3091221,2370134,7687273
1000033,202307,2001303,1992397,1123727,4441623,2138842,2084033,1041673,4630270
1000033,202308,2913423,2776732,1611969,3275217,2893208,3036999,1615428,3567356
1000033,202309,2403830,2494984,1398322,6762271,2540874,2361413,1429892,7394108
1000033,202310,2440492,2321642,1968707,5214655,2432024,2132990,1835516,5555657
1000033,202311,1923454,2008999,1188984,5290252,1879790,1913786,1088278,5573167
1000033,202312,1845225,1843235,938399,5124558,1854853,1704204,881109,4726242
1000033,202401,2802905,2758600,2460024,5452874,2901485,2576363,2420953,5813115
1000033,202402,2460453,2564829,1397255,5079738,2572099,2479735,1505637,4828997
1000033,202403,2372265,2259437,1195202,4483422,2304293,2220570,1202830,4540616
1000033,202404,2805226,2828067,1668696,5481214,2845239,3056418,1751627,5377479
1000033,202405,2858492,2872479,1697977,8006006,3092814,2697611,1587317,7758792
1000033,202406,1961073,1906029,1311569,5093835,2147889,2085866,1208211,4900523
1000033,202407,2628757,2610063,2282170,3523582,2485357,2771966,2163322,3774057
1000033,202408,1926226,1955555,1640516,4352470,1807890,2104752,1579449,4586751
1000033,202409,2837576,2902026,1937377,8490659,2937847,3151277,1956015,8530478
1000033,202410,2697890,2563188,1792370,6020466,2651855,2693008,1929035,6218515
1000033,202411,3141210,3278434,2267965,8145647,2842306,3467783,2234441,8935005
1000033,202412,1827999,1766674,1092012,4681901,1772011,1744703,1096117,4585954
1000033,202501,1810389,1762156,942984,3196428,1921454,1765838,849555,3229095
1000033,202502,2143453,2092754,1876999,3872177,2270957,2273771,1701804,3898138
1000033,202503,2113153,2015487,1214385,5231628,2110906,1966412,1113292,5687797
1000033,202504,2091366,2012532,1211654,4287234,2079896,1828162,1259876,4159956
1000033,202505,3066707,3215856,2112912,6697946,3115472,3384852,2107076,7349327
1000033,202506,2095164,2056448,1459586,5142624,1977582,2086536,1369956,4941750
1000033,202507,2128308,2046432,1079847,5485485,2139393,2175306,1099845,5056418
1000033,202508,2849446,2737460,1593358,4604367,2570796,2505077,1607574,4320161
1000033,202509,2391333,2443813,1557384,3297428,2379643,2503066,1429304,3248772
1000033,202510,2875058,2976998,2223835,4756524,2780785,2826782,2286285,4898987
1000034,202101,789596,770405,466941,1629981,817211,832541,491890,1635465
1000034,202102,1060182,1009389,709479,1855391,1089517,930638,679191,1809480
1000034,202103,769246,747944,556117,1676871,750912,799263,576970,1697675
1000034,202104,787857,752916,673962,946677,710217,690959,633486,1010825
1000034,202105,1328629,1275934,837605,2748303,1262801,1154745,880612,2934600
1000034,202106,836944,831211,463184,1505805,859264,787166,501329,1573936
1000034,202107,1088926,1059516,757575,2304022,995795,1024137,748766,2512512
1000034,202108,1011170,1012782,807609,1924067,931821,1038411,766359,1958778
1000034,202109,970312,946393,527795,1591339,998845,876686,517152,1434642
1000034,202110,1324396,1382740,887177,3731889,1392143,1365408,842831,3575843
1000034,202111,761689,792609,386263,1105251,734504,745728,347732,1067279
1000034,202112,1173118,1180955,602306,2809142,1170695,1264874,620430,2835731
1000034,202201,1365132,1345258,946284,3899943,1486822,1222830,859704,4215752
1000034,202202,1106709,1093555,685361,2350066,1205326,1062046,645663,2508984
1000034,202203,1348102,1336218,1129767,3727739,1296200,1371326,1180030,3528061
1000034,202204,781195,798973,578757,1044627,829627,864982,597939,1048678
1000034,202205,1016103,1011189,692548,2071019,1035194,1085611,633449,2136938
1000034,202206,914435,947055,606429,1799926,1001394,1021908,625841,1975422
1000034,202207,1216078,1270083,849914,1356444,1210633,1159040,923104,1229291
1000034,202208,1376605,1354021,710569,2673627,1452237,1446344,650099,2654311
1000034,202209,912110,917646,781785,1642852,961024,969018,768602,1803230
1000034,202210,1166956,1119700,1049468,2768740,1166356,1209820,1097624,3032991
1000034,202211,874662,848463,500826,2521498,926377,816488,517626,2436133
1000034,202212,1110017,1100411,608459,1401954,1056967,1191033,575177,1261763
1000034,202301,1045032,1014329,582533,1799759,966080,994578,543278,1830979
1000034,202302,1370650,1422263,1047739,2664163,1350135,1460408,1107302,2859679
1000034,202303,1137701,1098824,869859,2235414,1238644,1082161,949232,2156860
1000034,202304,971698,967389,815419,2499341,971842,953390,859057,2716418
1000034,202305,820826,829502,657260,1594414,843030,837239,718149,1541065
1000034,202306,844635,860840,574246,972687,865609,836035,586304,994125
1000034,202307,892106,881674,664745,2184944,826549,933293,721793,2281975
1000034,202308,908545,942079,704407,2526823,888610,967258,731235,2448701
1000034,202309,1292853,1301685,911583,2684504,1346361,1351085,986129,2605153
1000034,202310,1107384,1100685,764383,2440791,1211918,1041475,712647,2426143
1000034,202311,1083138,1036264,821060,1526768,1011221,1133584,872879,1629129
1000034,202312,821257,818357,593760,1247676,806546,844573,557747,1148074
1000034,202401,1298957,1340619,984059,2009257,1193765,1259430,891051,2062092
1000034,202402,1210947,1224817,902327,2323092,1148553,1286177,905500,2405491
1000034,202403,791071,817347,623109,2265212,771572,764009,600459,2291430
1000034,202404,1201347,1200627,909565,2512486,1211112,1095784,826527,2731493
1000034,202405,1096051,1054232,775891,1605698,1036988,1060041,850423,1638451
1000034,202406,800080,761167,618236,1284581,756485,769315,638819,1319155
1000034,202407,1041423,1020929,707951,1905417,1099290,957420,764843,1943433
1000034,202408,1058340,1079294,631478,2417451,1156266,1046565,694509,2524794
1000034,202409,853946,878732,427457,1653293,823820,957074,418221,1532737
1000034,202410,1353790,1326139,980124,2498616,1404690,1269115,932046,2695645
1000034,202411,1292443,1291881,951576,2808458,1229909,1202887,891414,2551479
1000034,202412,1176472,1167191,1045671,1834692,1277166,1282173,1048847,1886336
1000034,202501,1043983,1034641,672942,1304891,1080084,993732,687219,1335029
1000034,202502,1011599,984422,665281,1159684,1072836,1019911,661611,1091986
1000034,202503,1164905,1122545,676483,1837512,1059913,1062277,661228,1668722
1000034,202504,1097264,1063982,579589,1397941,1118881,1074647,541135,1296963
1000034,202505,787613,752590,637274,1369696,791962,735473,629863,1307148
1000034,202506,1076160,1043674,645558,2764196,1031606,1140021,592008,2975439
1000034,202507,1264518,1202455,940247,3111927,1204435,1186295,1008894,3333330
1000034,202508,1042025,1055285,807683,2355771,1058702,1073050,734491,2150279
1000034,202509,781001,766659,537715,2124127,813254,834855,524879,2034602
1000034,202510,1251620,1310839,1064553,2047560,1134761,1439100,979418,2206989
1000035,202101,2319357,2248319,1571405,6451528,2350622,2069199,1657826,6111737
1000035,202102,2416431,2379176,1483600,4491068,2257168,2538257,1428035,4936550
1000035,202103,2257208,2225119,1937601,4202238,2094852,2172658,1787671,3997874
1000035,202104,2537811,2413065,2143500,4746133,2600301,2458830,2157000,4973105
1000035,202105,3260961,3371575,1844451,4194832,3137611,3287318,1998011,4125247
1000035,202106,2858531,2724750,1458949,8442476,2824731,2670863,1578187,7828276
1000035,202107,2325321,2427676,1246358,3169791,2260211,2262039,1183953,3014569
1000035,202108,3466237,3602139,2130414,6057883,3569070,3654561,2224007,6270051
1000035,202109,3469207,3481530,3083791,5920793,3448474,3514058,2794089,5727841
1000035,202110,3453943,3469000,2498604,4289420,3774094,3253475,2314632,4378749
1000035,202111,2382820,2419462,1547176,3310438,2312470,2439655,1547012,3115473
1000035,202112,2742996,2712013,2346595,3251083,2874815,2968624,2219295,3217649
1000035,202201,3647915,3701620,2485158,6039373,3470839,3860351,2633403,6054164
1000035,202202,3286834,3137206,2057871,9027776,3292587,3125273,2235289,8870303
1000035,202203,2024025,1933763,1774033,3531802,2045305,2094684,1598167,3318423
1000035,202204,2088513,2079580,1753947,2788195,2017131,2110904,1660256,2766755
1000035,202205,2764514,2778232,2315190,6432521,2748911,2575447,2287200,6680688
1000035,202206,3519456,3655946,2480913,10535638,3364092,3690684,2512211,11515253
1000035,202207,2891279,2776975,2358634,4456661,2605621,2599789,2554826,4714720
1000035,202208,2821956,2913005,1613428,4603132,2661470,3068853,1739883,4291472
1000035,202209,2156785,2094248,1572919,6354987,2243084,2289923,1616070,6066091
1000035,202210,3091469,3058725,2762346,4450710,3259003,2973581,2628310,4075803
1000035,202211,3371758,3309920,2078295,6983945,3223537,3266836,2196046,6475024
1000035,202212,2622929,2596740,2144876,4079543,2574689,2555969,2017320,3876123
1000035,202301,3292937,3177847,2292514,9455565,2988251,3041390,2505796,8887337
1000035,202302,3613138,3614427,1864098,10712556,3423132,3827085,1679865,10099046
1000035,202303,2323430,2393514,1870843,6152270,2453179,2449870,1896948,5820995
1000035,202304,2865218,2848466,1625803,4865395,2925952,2600109,1491966,4671439
1000035,202305,2464778,2462464,1854965,4600819,2319735,2629323,1820685,4256296
1000035,202306,3322170,3438036,1774921,5183850,3161006,3222875,1822820,4953515
1000035,202307,2957216,3018151,2598644,8257848,3144586,3307381,2697183,8569023
1000035,202308,3053835,3050919,1883268,8665747,2876153,2975660,1990828,8208890
1000035,202309,3330748,3250042,1967092,6314612,3220272,3325735,2003808,5900169
1000035,202310,2649293,2751271,1461494,6218984,2736379,2518966,1388804,5681285
1000035,202311,3529408,3556591,3100235,4992527,3572546,3446097,3341590,4992498
1000035,202312,2881662,2801306,2261417,5551170,2859110,2970703,2402125,5930850
1000035,202401,2245761,2193910,1789117,5164909,2425305,2183909,1667475,4709381
1000035,202402,3157792,3253515,2209702,5785914,2980772,3516791,2354000,5834892
1000035,202403,3322860,3171385,2292411,5912827,3483300,3219043,2509110,6090943
1000035,202404,2515002,2638763,1368182,2771275,2343510,2864943,1405730,2822522
1000035,202405,3431226,3304391,2483989,9017802,3510647,3623337,2375590,9698868
1000035,202406,3514239,3618284,2104208,9803818,3774730,3584919,2149067,10522233
1000035,202407,2447429,2421676,2180312,7200288,2426822,2453233,2111647,6562785
1000035,202408,3645426,3642588,2984263,8991864,3808955,3886583,3089277,8741789
1000035,202409,2216527,2300899,1474426,4749364,2358559,2172754,1487636,4911630
1000035,202410,2320462,2300253,1300703,3739750,2151544,2466620,1412430,4078155
1000035,202411,2290300,2298887,1864608,6867851,2384581,2341149,1908578,7286356
1000035,202412,3493634,3336175,1917381,7757720,3786988,3486636,1807699,7255934
1000035,202501,3087252,2933614,1777434,7391476,3134407,2687104,1857457,7065081
1000035,202502,2235842,2178783,1307091,5358355,2095485,2294776,1255036,5640840
1000035,202503,2724489,2773688,1969141,7372408,2521210,2668724,1879502,7330348
1000035,202504,3021141,2906719,2461694,3378777,2875966,3084163,2408411,3410741
1000035,202505,2119470,2037608,1326207,3218349,1951401,2041337,1196768,3288496
1000035,202506,3474013,3443080,1854664,8214354,3483319,3287875,2028683,7562613
1000035,202507,3340394,3389777,2290893,9355698,3052922,3696727,2305706,10021752
1000035,202508,2834492,2894603,2265450,6808857,2677690,3048053,2389367,7303363
1000035,202509,3617630,3501305,2129574,6821524,3574153,3841412,2026439,6778192
